"entrezgene","mgi_symbol","gene_biotype","ensembl_gene_id","description","featureCounts_WT.1","featureCounts_WT.2","featureCounts_WT.3","featureCounts_p53null.1","featureCounts_p53null.2","featureCounts_p53null.3","Base_Mean","log2(FC)","StdErr","Wald-Stats","P-value","P-adj"
57436,"Gabarapl1","protein_coding","ENSMUSG00000030161","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1914980]",3453.637616,3342.142178,3617.957845,2401.72531,2773.807555,2483.603611,3012.145686,-0.436077961,0.129144365,-3.376670457,0.000733689,0.003327139
78100,"Msantd4","protein_coding","ENSMUSG00000041124","Myb/SANT-like DNA-binding domain containing 4 with coiled-coils [Source:MGI Symbol;Acc:MGI:1925350]",3304.454829,3161.991707,2720.419579,3679.118158,5105.844841,4486.483149,3743.052044,0.518680883,0.153602495,3.376773823,0.000733413,0.003327139
19340,"Rab3d","protein_coding","ENSMUSG00000019066","RAB3D, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97844]",4172.631352,4225.347409,4744.607491,2379.994515,3506.126732,3106.153653,3689.143525,-0.534053906,0.158194123,-3.375940242,0.000735639,0.003334626
11771,"Ap2a1","protein_coding","ENSMUSG00000060279","adaptor-related protein complex 2, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:101921]",9763.060024,9670.804825,9699.41911,7735.218376,7692.74959,7413.7052,8662.492854,-0.347464013,0.102943695,-3.375282118,0.000737401,0.003341689
67604,"Get4","protein_coding","ENSMUSG00000025858","golgi to ER traffic protein 4 [Source:MGI Symbol;Acc:MGI:1914854]",4403.696421,5247.759822,4842.480313,3671.55962,3607.224159,3525.859575,4216.429985,-0.417560689,0.123732972,-3.374692143,0.000738983,0.003347938
67886,"Camsap2","protein_coding","ENSMUSG00000041570","calmodulin regulated spectrin-associated protein family, member 2 [Source:MGI Symbol;Acc:MGI:1922434]",7096.838324,7395.527773,6917.829018,8075.352567,10408.78719,11603.3433,8582.946361,0.481307705,0.142636993,3.374353967,0.000739892,0.00335113
109242,"Kif24","protein_coding","ENSMUSG00000028438","kinesin family member 24 [Source:MGI Symbol;Acc:MGI:1918345]",662.9099809,491.3194661,553.8711979,1015.678485,887.7883293,869.0963498,746.7773015,0.671248497,0.198967538,3.373658357,0.000741764,0.003358683
66730,NA,NA,NA,NA,344.354254,270.2257064,282.4965548,99.20580549,101.9469852,178.9316014,212.8601512,-1.09770014,0.325610559,-3.3712056,0.0007484,0.003387798
234857,"Spire2","protein_coding","ENSMUSG00000010154","spire type actin nucleation factor 2 [Source:MGI Symbol;Acc:MGI:2446256]",822.1878444,645.7341555,845.265282,487.5256727,490.1950871,391.6705561,613.7630996,-0.722341074,0.214291274,-3.370837547,0.0007494,0.003391393
22696,"Zfp37","protein_coding","ENSMUSG00000028389","zinc finger protein 37 [Source:MGI Symbol;Acc:MGI:99181]",15.70345132,1.169808253,17.79505857,62.35793488,171.6107584,47.00046674,52.60624636,1.706834716,0.506460814,3.370121967,0.000751349,0.003399276
56012,"Pgam2","protein_coding","ENSMUSG00000020475","phosphoglycerate mutase 2 [Source:MGI Symbol;Acc:MGI:1933118]",480.0769405,974.4502745,689.5585195,332.5756527,424.7791049,338.0735327,539.9190041,-0.89829702,0.266588168,-3.369605735,0.000752758,0.003403776
224640,"Lemd2","protein_coding","ENSMUSG00000044857","LEM domain containing 2 [Source:MGI Symbol;Acc:MGI:2385045]",2964.587275,3063.727814,3394.407422,2444.242084,2176.568134,2247.776707,2715.218239,-0.448484314,0.133094952,-3.369656821,0.000752619,0.003403776
246229,"Bivm","protein_coding","ENSMUSG00000041684","basic, immunoglobulin-like variable motif containing [Source:MGI Symbol;Acc:MGI:2179809]",495.7803918,646.9039637,588.3491239,860.7284648,897.1334696,1029.88742,753.1304723,0.661677274,0.196487909,3.367521582,0.000758471,0.003427721
319812,NA,NA,NA,NA,37.01527812,21.05654855,17.79505857,91.64726793,73.06200605,161.61564,67.03196654,1.532698389,0.455138816,3.367540487,0.000758419,0.003427721
68152,"Fam133b","protein_coding","ENSMUSG00000058503","family with sequence similarity 133, member B [Source:MGI Symbol;Acc:MGI:1915402]",817.701144,724.1113084,950.9234422,1456.908115,1236.956754,1183.257364,1061.643021,0.616025847,0.182974339,3.366733554,0.000760641,0.003436585
66860,"Tanc1","protein_coding","ENSMUSG00000035168","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 [Source:MGI Symbol;Acc:MGI:1914110]",11046.25633,11495.7057,11861.51873,9192.126491,8243.26331,9152.72247,10165.2655,-0.367550104,0.109182731,-3.366375813,0.000761629,0.003439193
73674,"Wdr75","protein_coding","ENSMUSG00000025995","WD repeat domain 75 [Source:MGI Symbol;Acc:MGI:1920924]",2229.890088,2198.069707,1727.232872,2853.347929,2851.966911,3059.153186,2486.610115,0.499130349,0.148269487,3.366372681,0.000761637,0.003439193
218693,"Paip1","protein_coding","ENSMUSG00000025451","polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993]",3419.987363,2588.785663,2578.05911,3682.897427,5180.605964,4019.77676,3578.352048,0.569045521,0.169121542,3.364713421,0.000766232,0.00345899
100862198,NA,NA,NA,NA,863.6898229,644.5643472,929.7918102,522.4839089,268.4603943,470.0046674,616.4991585,-0.88473814,0.262965496,-3.36446475,0.000766923,0.003461158
239528,"Ago2","protein_coding","ENSMUSG00000036698","argonaute RISC catalytic subunit 2 [Source:MGI Symbol;Acc:MGI:2446632]",12338.42604,11062.87665,11854.84558,15242.73581,14806.10048,15036.85108,13390.30594,0.351081472,0.104354158,3.364326631,0.000767307,0.00346194
73431,NA,NA,NA,NA,558.5941971,619.9983739,560.5443449,373.2027921,332.1772601,318.2838625,460.4668051,-0.729266486,0.216782292,-3.364050074,0.000768076,0.003464459
235330,"Ttc12","protein_coding","ENSMUSG00000040219","tetratricopeptide repeat domain 12 [Source:MGI Symbol;Acc:MGI:2444588]",45.98867888,126.3392913,104.5459691,499.8082962,384.0003109,100.5974902,210.2133394,1.428013246,0.42457302,3.363410245,0.000769859,0.003471547
78913,"Ltn1","protein_coding","ENSMUSG00000052299","listerin E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:1926163]",2918.598596,2860.181178,2334.489246,3434.410504,3860.392506,4162.4273,3261.749888,0.487908854,0.145167286,3.361011065,0.000776577,0.003500882
101835,"AW146154","protein_coding","ENSMUSG00000074166","expressed sequence AW146154 [Source:MGI Symbol;Acc:MGI:2142212]",19.06847661,63.16964564,55.60955802,105.8195259,206.442645,192.9492845,107.1765226,1.446102493,0.430422907,3.35972475,0.000780202,0.003515293
232441,"Rerg","protein_coding","ENSMUSG00000030222","RAS-like, estrogen-regulated, growth-inhibitor [Source:MGI Symbol;Acc:MGI:2665139]",14.58177623,0,0,73.69574122,155.4691524,37.10563163,46.80871692,1.723700575,0.513041054,3.359771233,0.00078007,0.003515293
116873,"Stim2","protein_coding","ENSMUSG00000039156","stromal interaction molecule 2 [Source:MGI Symbol;Acc:MGI:2151156]",1811.505278,2017.919236,2017.514765,2955.388186,3416.92312,2313.742275,2422.165477,0.555782425,0.165486081,3.358484413,0.000783711,0.003530139
23954,"Nek3","protein_coding","ENSMUSG00000031478","NIMA (never in mitosis gene a)-related expressed kinase 3 [Source:MGI Symbol;Acc:MGI:1344371]",435.2099367,308.8293787,418.1838763,165.3430091,235.3276241,161.61564,287.4182442,-0.959128017,0.285599904,-3.358292509,0.000784256,0.003531622
78653,"Bola3","protein_coding","ENSMUSG00000045160","bolA-like 3 (E. coli) [Source:MGI Symbol;Acc:MGI:1925903]",3044.226207,3624.065967,3550.114184,2638.874426,2146.833596,2482.779041,2914.482237,-0.481754336,0.143474428,-3.357771426,0.000785736,0.003537317
67371,"Gtf3c6","protein_coding","ENSMUSG00000019837","general transcription factor IIIC, polypeptide 6, alpha [Source:MGI Symbol;Acc:MGI:1914621]",1506.409652,1681.014459,1314.609952,1967.1094,2540.179048,2161.1969,1861.753235,0.552100262,0.164456827,3.357113659,0.000787607,0.003544772
51798,"Ech1","protein_coding","ENSMUSG00000053898","enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]",2167.076283,2385.239027,2055.329265,1509.817878,1415.363978,1705.209916,1873.006058,-0.501773452,0.149494369,-3.356470591,0.000789441,0.003552053
67705,NA,NA,NA,NA,2687.533527,2472.974646,3279.851732,2153.238388,1768.780193,1868.474695,2371.808863,-0.530653961,0.158144575,-3.35549899,0.000792219,0.003563578
100862171,NA,NA,NA,NA,701.0469341,667.9605123,874.1822521,363.7546201,528.4252065,379.3020123,585.7785896,-0.775172485,0.23105797,-3.354883121,0.000793985,0.003570543
381038,"Parl","protein_coding","ENSMUSG00000033918","presenilin associated, rhomboid-like [Source:MGI Symbol;Acc:MGI:1277152]",3508.599696,3273.123491,2945.082193,2369.601525,2378.762988,2384.65526,2809.970859,-0.440021868,0.131212458,-3.353506772,0.000797945,0.003586386
384009,"Glipr2","protein_coding","ENSMUSG00000028480","GLI pathogenesis-related 2 [Source:MGI Symbol;Acc:MGI:1917770]",1572.588483,982.6389322,1453.633847,2422.511288,2833.27663,1614.507261,1813.19274,0.739433496,0.220490854,3.35357899,0.000797736,0.003586386
72518,NA,NA,NA,NA,121.1409102,93.58466021,199.0822177,469.574146,446.8676184,192.1247149,253.7290446,1.214126049,0.362079761,3.353200539,0.000798828,0.003589374
100503665,NA,NA,NA,NA,14309.20918,12080.60983,13603.21008,10239.92876,8584.785711,10731.77324,11591.58613,-0.429415986,0.128070951,-3.352953825,0.00079954,0.003591593
13726,"Emd","protein_coding","ENSMUSG00000001964","emerin [Source:MGI Symbol;Acc:MGI:108117]",4366.681143,4251.08319,3842.620459,3233.164442,3030.374135,3053.381199,3629.550761,-0.413342929,0.123293697,-3.352506561,0.000800833,0.003596418
70494,NA,NA,NA,NA,24.67685208,91.24504371,22.24382321,146.4466652,220.8851346,175.6333231,113.521807,1.484596042,0.442893148,3.352041116,0.000802181,0.003601486
76551,"Ccdc6","protein_coding","ENSMUSG00000048701","coiled-coil domain containing 6 [Source:MGI Symbol;Acc:MGI:1923801]",10439.43011,10976.31083,9706.092257,13309.63983,14141.74596,12840.19768,11902.23611,0.36826405,0.109870783,3.351792336,0.000802902,0.003603739
338355,"Fkbp15","protein_coding","ENSMUSG00000066151","FK506 binding protein 15 [Source:MGI Symbol;Acc:MGI:2444782]",4252.270284,4389.120564,4365.350305,3179.309862,2964.958152,3529.157853,3780.027837,-0.420646307,0.125511791,-3.35144854,0.0008039,0.003607231
19385,"Ranbp1","protein_coding","ENSMUSG00000099164","RAN binding protein 1 [Source:MGI Symbol;Acc:MGI:96269]",8348.627729,8858.957898,8494.916084,11186.63559,10916.823,10673.2288,9746.531516,0.347159156,0.10360311,3.35085652,0.00080562,0.003613965
13495,"Drg2","protein_coding","ENSMUSG00000020537","developmentally regulated GTP binding protein 2 [Source:MGI Symbol;Acc:MGI:1342307]",3046.469557,3550.368047,3525.645979,2522.661911,2301.453191,2556.165735,2917.127403,-0.447970583,0.133710986,-3.350290023,0.00080727,0.003620376
11936,"Fxyd2","protein_coding","ENSMUSG00000059412","FXYD domain-containing ion transport regulator 2 [Source:MGI Symbol;Acc:MGI:1195260]",0,0,1.11219116,36.84787061,75.61068068,6.596556735,20.0278832,1.683242284,0.502530534,3.349532356,0.000809481,0.003629302
547127,NA,NA,NA,NA,86.36898229,160.2637306,72.29242543,264.5488146,278.6550928,261.3885606,187.2529344,1.160887377,0.346638763,3.348983155,0.000811087,0.003635512
69253,"Hspb2","protein_coding","ENSMUSG00000038086","heat shock protein 2 [Source:MGI Symbol;Acc:MGI:1916503]",1.121675095,19.8867403,20.01944089,112.4332462,139.3275464,47.82503633,56.76894754,1.683515993,0.502968655,3.347158862,0.000816444,0.003657527
78521,"B230219D22Rik","protein_coding","ENSMUSG00000045767","RIKEN cDNA B230219D22 gene [Source:MGI Symbol;Acc:MGI:1925771]",2638.179823,1830.749915,2066.451176,2604.861007,4147.543181,3562.140637,2808.320956,0.635154006,0.189758843,3.347164205,0.000816428,0.003657527
24045,"Scamp3","protein_coding","ENSMUSG00000028049","secretory carrier membrane protein 3 [Source:MGI Symbol;Acc:MGI:1346346]",3787.896795,3956.291511,3983.868737,2894.919886,3037.1706,2953.608278,3435.625968,-0.39502201,0.118029651,-3.346803168,0.000817492,0.003661225
67010,"Rbm7","protein_coding","ENSMUSG00000042396","RNA binding motif protein 7 [Source:MGI Symbol;Acc:MGI:1914260]",1547.911631,1345.279491,1283.468599,1721.45693,2462.86925,2135.635243,1749.436857,0.580221972,0.173375486,3.346620595,0.000818031,0.003661641
218613,"Mier3","protein_coding","ENSMUSG00000032727","MIER family member 3 [Source:MGI Symbol;Acc:MGI:2442317]",1399.850518,1200.223267,1115.527734,1655.319726,1984.567978,1827.246216,1530.455906,0.543050797,0.162266869,3.34665234,0.000817937,0.003661641
18799,"Plcd1","protein_coding","ENSMUSG00000010660","phospholipase C, delta 1 [Source:MGI Symbol;Acc:MGI:97614]",3864.170701,4488.554266,4277.487203,2607.695459,3493.383359,2782.922373,3585.702227,-0.496673667,0.148432207,-3.346131375,0.000819476,0.003667109
14894,"Cfap20","protein_coding","ENSMUSG00000031796","cilia and flagella associated protein 20 [Source:MGI Symbol;Acc:MGI:107428]",1145.230272,1063.355702,1233.419997,1737.518822,1593.771202,1612.033552,1397.554924,0.510283561,0.152516639,3.345756673,0.000820584,0.00366907
20316,"Sdf2","protein_coding","ENSMUSG00000002064","stromal cell derived factor 2 [Source:MGI Symbol;Acc:MGI:108019]",1676.904266,1835.429148,2080.909661,1400.219083,1236.107195,1201.397895,1571.827875,-0.530418026,0.158530419,-3.345843832,0.000820326,0.00366907
240726,"Slco5a1","protein_coding","ENSMUSG00000025938","solute carrier organic anion transporter family, member 5A1 [Source:MGI Symbol;Acc:MGI:2443431]",0,1.169808253,0,43.46159098,84.95582099,4.122847959,22.28501136,1.679336161,0.501920383,3.345821806,0.000820391,0.00366907
30853,"Mlf2","protein_coding","ENSMUSG00000030120","myeloid leukemia factor 2 [Source:MGI Symbol;Acc:MGI:1353554]",17640.58421,19113.49704,19963.83133,15944.73498,13434.91353,13699.3992,16632.82672,-0.391643835,0.11706077,-3.345645457,0.000820913,0.003669543
20764,NA,NA,NA,NA,584.3927243,265.5464734,328.0963923,94.48171951,101.097427,234.1777641,267.9654168,-1.233077476,0.36864449,-3.34489599,0.000823134,0.003678472
330192,"Vps37b","protein_coding","ENSMUSG00000066278","vacuolar protein sorting 37B [Source:MGI Symbol;Acc:MGI:1916724]",6329.612559,6876.132909,6952.306944,5353.334228,3701.52512,5054.611598,5711.253893,-0.503475428,0.150531402,-3.344653823,0.000823853,0.003680684
12807,"Hps3","protein_coding","ENSMUSG00000027615","HPS3, biogenesis of lysosomal organelles complex 2 subunit 1 [Source:MGI Symbol;Acc:MGI:2153839]",461.0084639,363.8103666,408.1741559,628.3034348,781.5935531,668.725939,551.9359855,0.718927082,0.214960856,3.344455805,0.000824442,0.003681311
72137,"Wdsub1","protein_coding","ENSMUSG00000026988","WD repeat, SAM and U-box domain containing 1 [Source:MGI Symbol;Acc:MGI:1919387]",462.130139,327.5463107,374.8084211,605.6278221,816.4254397,637.3922945,537.3217378,0.777997106,0.232619872,3.344499758,0.000824311,0.003681311
16404,"Itga7","protein_coding","ENSMUSG00000025348","integrin alpha 7 [Source:MGI Symbol;Acc:MGI:102700]",24.67685208,35.09424758,71.18023427,201.2460626,237.8762988,76.68497204,107.7931112,1.4829511,0.443448698,3.34413227,0.000825404,0.003684606
67387,"Unc50","protein_coding","ENSMUSG00000026111","unc-50 homolog [Source:MGI Symbol;Acc:MGI:1914637]",1387.512092,1347.619107,1365.770745,847.501024,1041.558365,877.3420457,1144.550563,-0.552706511,0.165292176,-3.343815323,0.000826347,0.003687816
66218,"Ndufb9","protein_coding","ENSMUSG00000022354","NADH:ubiquinone oxidoreductase subunit B9 [Source:MGI Symbol;Acc:MGI:1913468]",7796.763583,7976.922475,8513.823333,6414.363938,4721.844531,6287.343138,6951.8435,-0.470089687,0.140594956,-3.343574345,0.000827065,0.003689017
67127,"Lce1a1","protein_coding","ENSMUSG00000057609","late cornified envelope 1A1 [Source:MGI Symbol;Acc:MGI:1914377]",29.16355246,24.56597331,87.86310168,3.779268781,0.84955821,5.771987143,25.33224026,-1.718912021,0.514088959,-3.343608129,0.000826965,0.003689017
218973,"Wdhd1","protein_coding","ENSMUSG00000037572","WD repeat and HMG-box DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:2443514]",612.4346017,841.0921337,706.2413869,1231.096805,958.3016607,1330.855321,946.6703182,0.676492929,0.202365548,3.342925385,0.000829002,0.003696651
97541,"Qars","protein_coding","ENSMUSG00000032604","glutaminyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1915851]",11783.19687,13785.02045,12607.799,10244.65285,9329.848261,9679.622439,11238.35664,-0.37930065,0.11346739,-3.342816375,0.000829328,0.0036971
19185,"Psmd4","protein_coding","ENSMUSG00000005625","proteasome (prosome, macropain) 26S subunit, non-ATPase, 4 [Source:MGI Symbol;Acc:MGI:1201670]",21338.747,25761.51734,26482.38372,19274.27078,17631.73109,18697.1155,21530.9609,-0.398690565,0.119276552,-3.342572865,0.000830056,0.003699342
98910,"Usp6nl","protein_coding","ENSMUSG00000039046","USP6 N-terminal like [Source:MGI Symbol;Acc:MGI:2138893]",4106.452521,4073.272336,4079.517177,4905.490877,5640.216955,5743.951777,4758.150274,0.404410212,0.121007437,3.342027754,0.000831687,0.003704605
109594,"Lmo1","protein_coding","ENSMUSG00000036111","LIM domain only 1 [Source:MGI Symbol;Acc:MGI:102812]",197.4148167,287.7728302,173.501821,384.5405984,438.3720363,501.3383119,330.4900691,0.928323794,0.277769404,3.342066408,0.000831572,0.003704605
100041576,NA,NA,NA,NA,51.59705435,43.28290535,67.84366079,119.9917838,214.0886689,153.3699441,108.3623362,1.304643426,0.390414815,3.341685241,0.000832714,0.003708174
381306,"BC055324","protein_coding","ENSMUSG00000041406","cDNA sequence BC055324 [Source:MGI Symbol;Acc:MGI:3590554]",418.3848103,362.6405583,379.2571857,603.7381877,651.611147,661.3048127,512.8227836,0.693337403,0.207514744,3.34114767,0.000834328,0.003714355
237542,"Osbpl8","protein_coding","ENSMUSG00000020189","oxysterol binding protein-like 8 [Source:MGI Symbol;Acc:MGI:2443807]",1726.257971,1107.808415,1217.849321,1566.50691,2987.896224,2505.04242,1851.893543,0.759691364,0.227509663,3.339160863,0.000840319,0.003740011
17060,"Blnk","protein_coding","ENSMUSG00000061132","B cell linker [Source:MGI Symbol;Acc:MGI:96878]",217.6049684,276.0747476,334.7695393,640.5860583,453.6640841,491.4434768,402.3571457,0.871353061,0.260993137,3.338605262,0.000842001,0.003746484
22619,"Siae","protein_coding","ENSMUSG00000001942","sialic acid acetylesterase [Source:MGI Symbol;Acc:MGI:104803]",390.3429329,264.3766651,373.6962299,161.5637404,169.911642,172.3350447,255.3710425,-0.944523313,0.282940494,-3.33824014,0.000843109,0.00374938
114716,"Spred2","protein_coding","ENSMUSG00000045671","sprouty-related, EVH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:2150019]",1255.154431,1186.185568,1499.233684,2230.713398,1766.231518,1866.825556,1634.057359,0.55760075,0.167032356,3.338279858,0.000842988,0.00374938
245638,"Tbc1d8b","protein_coding","ENSMUSG00000042473","TBC1 domain family, member 8B [Source:MGI Symbol;Acc:MGI:1918101]",256.8635967,98.26389322,131.2385569,286.2796101,519.0800662,421.3550614,285.5134641,1.158705045,0.347498749,3.334415008,0.00085479,0.003800301
66645,"Pspc1","protein_coding","ENSMUSG00000021938","paraspeckle protein 1 [Source:MGI Symbol;Acc:MGI:1913895]",1558.006706,1348.788915,1233.419997,2188.196624,1792.567823,2088.634776,1701.602474,0.537828288,0.161306673,3.334197396,0.000855459,0.003802247
